"cdia12cc","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia12pc","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia12co","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia12po","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia12cb","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia12pb","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia6cp","Integer","","Recommended","Has stolen while confronting a victim (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia6pp","Integer","","Recommended","Has stolen while confronting a victim (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia6cc","Integer","","Recommended","Has stolen while confronting a victim (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia6pc","Integer","","Recommended","Has stolen while confronting a victim (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia6co","Integer","","Recommended","Has stolen while confronting a victim (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia6po","Integer","","Recommended","Has stolen while confronting a victim (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia6cb","Integer","","Recommended","Has stolen while confronting a victim (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia6pb","Integer","","Recommended","Has stolen while confronting a victim (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia7cp","Integer","","Recommended","Has forced someone into sexual activity (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia7pp","Integer","","Recommended","Has forced someone into sexual activity (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia7cc","Integer","","Recommended","Has forced someone into sexual activity (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia7pc","Integer","","Recommended","Has forced someone into sexual activity (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia7co","Integer","","Recommended","Has forced someone into sexual activity (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia7po","Integer","","Recommended","Has forced someone into sexual activity (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia7cb","Integer","","Recommended","Has forced someone into sexual activity (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia7pb","Integer","","Recommended","Has forced someone into sexual activity (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia10cp","Integer","","Recommended","Has broken into someone else's house, building, or car (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia10pp","Integer","","Recommended","Has broken into someone else's house, building, or car (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia10cc","Integer","","Recommended","Has broken into someone else's house, building, or car (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia10pc","Integer","","Recommended","Has broken into someone else's house, building, or car (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia10co","Integer","","Recommended","Has broken into someone else's house, building, or car (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia10po","Integer","","Recommended","Has broken into someone else's house, building, or car (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia10cb","Integer","","Recommended","Has broken into someone else's house, building, or car (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia10pb","Integer","","Recommended","Has broken into someone else's house, building, or car (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia9cp","Integer","","Recommended","Has deliberately destroyed others' property (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia9pp","Integer","","Recommended","Has deliberately destroyed others' property (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia9cc","Integer","","Recommended","Has deliberately destroyed others' property (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia9pc","Integer","","Recommended","Has deliberately destroyed others' property (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia9co","Integer","","Recommended","Has deliberately destroyed others' property (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia9po","Integer","","Recommended","Has deliberately destroyed others' property (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia9cb","Integer","","Recommended","Has deliberately destroyed others' property (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia9pb","Integer","","Recommended","Has deliberately destroyed others' property (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia8cp","Integer","","Recommended","Has deliberately engaged in fire setting (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia8pp","Integer","","Recommended","Has deliberately engaged in fire setting (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia8cc","Integer","","Recommended","Has deliberately engaged in fire setting (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia8pc","Integer","","Recommended","Has deliberately engaged in fire setting (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia8co","Integer","","Recommended","Has deliberately engaged in fire setting (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia8po","Integer","","Recommended","Has deliberately engaged in fire setting (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia8cb","Integer","","Recommended","Has deliberately engaged in fire setting (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia8pb","Integer","","Recommended","Has deliberately engaged in fire setting (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa15cp","Integer","","Recommended","Often truant (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa15cc","Integer","","Recommended","Often truant (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa15co","Integer","","Recommended","Often truant (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa15cb","Integer","","Recommended","Often truant (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa15pp","Integer","","Recommended","Often truant (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa15pc","Integer","","Recommended","Often truant (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa15po","Integer","","Recommended","Often truant (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa15pb","Integer","","Recommended","Often truant (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa11cp","Integer","","Recommended","Often lies (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa11cc","Integer","","Recommended","Often lies (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa11co","Integer","","Recommended","Often lies (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa11cb","Integer","","Recommended","Often lies (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa11pp","Integer","","Recommended","Often lies (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa11pc","Integer","","Recommended","Often lies (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa11po","Integer","","Recommended","Often lies (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa11pb","Integer","","Recommended","Often lies (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa13cp","Integer","","Recommended","Often stays out at night (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa13cc","Integer","","Recommended","Often stays out at night (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa13co","Integer","","Recommended","Often stays out at night (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa13cb","Integer","","Recommended","Often stays out at night (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa13pp","Integer","","Recommended","Often stays out at night (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa13pc","Integer","","Recommended","Often stays out at night (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa13po","Integer","","Recommended","Often stays out at night (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa13pb","Integer","","Recommended","Often stays out at night (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa14cp","Integer","","Recommended","Run away from home overnight (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa14cc","Integer","","Recommended","Run away from home overnight (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa14co","Integer","","Recommended","Run away from home overnight (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa14cb","Integer","","Recommended","Run away from home overnight (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa14pp","Integer","","Recommended","Run away from home overnight (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa14pc","Integer","","Recommended","Run away from home overnight (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa14po","Integer","","Recommended","Run away from home overnight (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa14pb","Integer","","Recommended","Run away from home overnight (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa1cp","Integer","","Recommended","Often bullies, threatens or intimidates others (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa1cc","Integer","","Recommended","Often bullies, threatens or intimidates others (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa1co","Integer","","Recommended","Often bullies, threatens or intimidates others (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa1cb","Integer","","Recommended","Often bullies, threatens or intimidates others (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa1pp","Integer","","Recommended","Often bullies, threatens or intimidates others (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa1pc","Integer","","Recommended","Often bullies, threatens or intimidates others (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa1po","Integer","","Recommended","Often bullies, threatens or intimidates others (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa1pb","Integer","","Recommended","Often bullies, threatens or intimidates others (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa2cp","Integer","","Recommended","Often initiates physical fights (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa2cc","Integer","","Recommended","Often initiates physical fights (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa2co","Integer","","Recommended","Often initiates physical fights (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa2cb","Integer","","Recommended","Often initiates physical fights (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa2pp","Integer","","Recommended","Often initiates physical fights (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa2pc","Integer","","Recommended","Often initiates physical fights (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa2po","Integer","","Recommended","Often initiates physical fights (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa2pb","Integer","","Recommended","Often initiates physical fights (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa3cp","Integer","","Recommended","Has used a weapon (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa3cc","Integer","","Recommended","Has used a weapon (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa3co","Integer","","Recommended","Has used a weapon (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa3cb","Integer","","Recommended","Has used a weapon (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa3pp","Integer","","Recommended","Has used a weapon (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa3pc","Integer","","Recommended","Has used a weapon (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa3po","Integer","","Recommended","Has used a weapon (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa3pb","Integer","","Recommended","Has used a weapon (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa4cp","Integer","","Recommended","Physically cruel to people (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa4cc","Integer","","Recommended","Physically cruel to people (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa4co","Integer","","Recommended","Physically cruel to people (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa4cb","Integer","","Recommended","Physically cruel to people (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa4pp","Integer","","Recommended","Physically cruel to people (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa4pc","Integer","","Recommended","Physically cruel to people (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa4po","Integer","","Recommended","Physically cruel to people (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa4pb","Integer","","Recommended","Physically cruel to people (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa5cp","Integer","","Recommended","Physically cruel to animals (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa5cc","Integer","","Recommended","Physically cruel to animals (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa5co","Integer","","Recommended","Physically cruel to animals (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa5cb","Integer","","Recommended","Physically cruel to animals (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa5pp","Integer","","Recommended","Physically cruel to animals (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa5pc","Integer","","Recommended","Physically cruel to animals (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa5po","Integer","","Recommended","Physically cruel to animals (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa5pb","Integer","","Recommended","Physically cruel to animals (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa12cp","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa12cc","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa12co","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa12cb","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa12pp","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa12pc","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa12po","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa12pb","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa6cp","Integer","","Recommended","Has stolen while confronting a victim (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa6cc","Integer","","Recommended","Has stolen while confronting a victim (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa6co","Integer","","Recommended","Has stolen while confronting a victim (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa6cb","Integer","","Recommended","Has stolen while confronting a victim (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa6pp","Integer","","Recommended","Has stolen while confronting a victim (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa6pc","Integer","","Recommended","Has stolen while confronting a victim (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa6po","Integer","","Recommended","Has stolen while confronting a victim (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa6pb","Integer","","Recommended","Has stolen while confronting a victim (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa7cp","Integer","","Recommended","Has forced someone into sexual activity (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa7cc","Integer","","Recommended","Has forced someone into sexual activity (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa7co","Integer","","Recommended","Has forced someone into sexual activity (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa7cb","Integer","","Recommended","Has forced someone into sexual activity (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa7pp","Integer","","Recommended","Has forced someone into sexual activity (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa7pc","Integer","","Recommended","Has forced someone into sexual activity (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa7po","Integer","","Recommended","Has forced someone into sexual activity (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa7pb","Integer","","Recommended","Has forced someone into sexual activity (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa10cp","Integer","","Recommended","Has broken into someone else's house, building, or car (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa10cc","Integer","","Recommended","Has broken into someone else's house, building, or car (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa10co","Integer","","Recommended","Has broken into someone else's house, building, or car (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa10cb","Integer","","Recommended","Has broken into someone else's house, building, or car (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa10pp","Integer","","Recommended","Has broken into someone else's house, building, or car (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa10pc","Integer","","Recommended","Has broken into someone else's house, building, or car (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa10po","Integer","","Recommended","Has broken into someone else's house, building, or car (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa10pb","Integer","","Recommended","Has broken into someone else's house, building, or car (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa9cp","Integer","","Recommended","Has deliberately destroyed others' property (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa9cc","Integer","","Recommended","Has deliberately destroyed others' property (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa9co","Integer","","Recommended","Has deliberately destroyed others' property (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa9cb","Integer","","Recommended","Has deliberately destroyed others' property (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa9pp","Integer","","Recommended","Has deliberately destroyed others' property (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa9pc","Integer","","Recommended","Has deliberately destroyed others' property (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdsa9po","Integer","","Recommended","Has deliberately destroyed others' property (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
