"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"funccom_cusebod","Integer","","Required","","Use of other's body to communicate - Current","0;1;2;3;8;9","0 = No use of other's body to communicate, except in situations where other strategies have not worked (e.g., when parent conversing with someone and subject cannot get her/his attention), or when taking someone's hand to lead them places; 1 = Occasional placement of other's hand on objects or use of other's hand as a tool or to point, but some combination with other modes of communication; 2 = Occasional placement of other's hand or use of other's hand as a tool or to demonstrate ""for"" the subject without integration with other modes of communication; 3 = Regular use of other's hand as a tool or to gesture ""for"" the subject; 8 = Little or no spontaneous communication; 9 = N/K or not asked","ADI_2003_funccom_cusebod,ADI_R_Diagnostic_ADI_R_Raw_31a,COMMUNICATE_OTHR_BOD_CURR,WPS_ADI_Q31,WPS_ADI_Q31C,adi_b4a,adir_funccom_cusebod,cusebod,others_body_current,q31_other_body_current,q_31_use_of_oth_body_curr_code"
"funccom_eusebod","Integer","","Required","","Use of other's body to communicate - Ever","0;1;2;3;8;9","0 = No use of other's body to communicate, except in situations where other strategies have not worked (e.g., when parent conversing with someone and subject cannot get her/his attention), or when taking someone's hand to lead them places; 1 = Occasional placement of other's hand on objects or use of other's hand as a tool or to point, but some combination with other modes of communication; 2 = Occasional placement of other's hand or use of other's hand as a tool or to demonstrate ""for"" the subject without integration with other modes of communication; 3 = Regular use of other's hand as a tool or to gesture ""for"" the subject; 8 = Little or no spontaneous communication; 9 = N/K or not asked","ADI_2003_funccom_cusebod_31a,ADI_2003_funccom_eusebod,ADI_R_Diagnostic_ADI_R_Raw_31,ADI_R_Diagnostic_ADI_R_Raw_31b,COMMUNICATE_OTHR_BOD_EVER,WPS_ADI_Q31E,adir_funccom_eusebod,eusebod,others_body_ever,q31_other_body_ever,q_31_use_of_oth_body_ever_code,q_31_use_of_others_body_ever_code,useofothersbody"
"funccom_cartic","Integer","","Required","","Articulation/pronunciation - Current","0;1;2;3;8;9","0 = Understood by anybody (i.e., clear enunciation of most sounds, but may include a few consonant omissions or substitutions); 1 = Understood better by family than others because of difficulty with some sounds, but mostly comprehensible to strangers at first encounter; 2 = Definite articulation difficulties such that some words are very difficult for strangers to understand until they get to know her/him; 3 = Strangers find speech almost impossible to understand or parents have significant difficulties understanding because of articulation; 8 = N/A; no speech or subject below age 4.0 years; 9 = N/K or not asked","ADI_2003_funccom_cartic,ADI_R_Diagnostic_ADI_R_Raw_32a,ARTICULATION,WPS_ADI_Q32,WPS_ADI_Q32C,adir_funccom_cartic,articulation_pron_curr,cartic,q32_articulation_current,q_32_artic_pronun_current_code"
"funccom_artic5","Integer","","Required","","Articulation/pronunciation - Age 5","0;1;2;3;8;9","0 = Understood by anybody (i.e., clear enunciation of most sounds, but may include a few consonant omissions or substitutions); 1 = Understood better by family than others because of difficulty with some sounds, but mostly comprehensible to strangers at first encounter; 2 = Definite articulation difficulties such that some words are very difficult for strangers to understand until they get to know her/him; 3 = Strangers find speech almost impossible to understand or parents have significant difficulties understanding because of articulation; 8 = N/A; no speech or subject below age 4.0 years; 9 = N/K or not asked","ADI_2003_funccom_artic5,ADI_R_Diagnostic_ADI_R_Raw_32,ADI_R_Diagnostic_ADI_R_Raw_32b,ARTICULATION_5YR,WPS_ADI_Q32E,WPS_ADI_Q32_5Y,adir_funccom_artic5,articf5,articulation_pron_age_5,q32_articulation_5_years,q_32_artic_pronun_5years_code"
"funccom_cstereo","Integer","","Required","","Stereotyped utterances and delayed Echolalia - Current","0;1;2;3;8;9","0 = Rarely or never uses stereotyped phrases; 1 = Speech tends/tended to be more repetitive than most subjects at the same level of complexity, but not stereotyped in an odd or unusual way; or occasional stereotyped utterances, but consistent productive language as well; 2 = Often uses/used stereotyped utterances with productive language as well; 3 = Phrases are almost exclusively stereotyped utterances; 8 = N/A; no phrases (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_cstereo,ADI_R_Diagnostic_ADI_R_Raw_33a,STEROTYPE_UTTERANCE,WPS_ADI_Q33,WPS_ADI_Q33C,adi_c3va,adir_funccom_cstereo,cstereo,delayed_echo_current,q33_delayed_echolalia_current,q_33_stereotyped_utterances_current_code"
"funccom_estereo","Integer","","Required","","Stereotyped utterances and delayed Echolalia - Ever","0;1;2;3;8;9","0 = Rarely or never uses stereotyped phrases; 1 = Speech tends/tended to be more repetitive than most subjects at the same level of complexity, but not stereotyped in an odd or unusual way; or occasional stereotyped utterances, but consistent productive language as well; 2 = Often uses/used stereotyped utterances with productive language as well; 3 = Phrases are almost exclusively stereotyped utterances; 8 = N/A; no phrases (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_estereo,ADI_R_Diagnostic_ADI_R_Raw_33,ADI_R_Diagnostic_ADI_R_Raw_33b,STEROTYPE_UTTERANCE_EVER,WPS_ADI_Q33E,adir_funccom_estereo,delayed_echo_ever,estereo,q33_delayed_echolalia_ever,q_33_stereotyped_utterances_ever_code,stereotypedutterances"
"funccom_cchat","Integer","","Required","","Social vocalization/""Chat"" - Current","0::3;8;9","0 = Verbalizes or chats with clear social quality of talking to be friendly or to express interest, rather than to make needs known; 1 = Some social use of speech in response to caregiver or to get attention with no other obvious motivation, but limited in frequency or range of contexts; 2 = Uses some speech to alert caregiver to immediate needs or wants, but little or no purely social use of verbalization; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_cchat,ADI_R_Diagnostic_ADI_R_Raw_34a,SOCIAL_TALK,WPS_ADI_Q34,WPS_ADI_Q34C,adi_c2va,adir_funccom_cchat,cchat,q34_social_verbalization_current,q_34_social_verb_chat_current_code,social_chat_curr"
"funccom_chat5","Integer","","Required","","Social vocalization/""Chat"" - Ever","0;1;2;3;8;9","0 = Verbalizes or chats with clear social quality of talking to be friendly or to express interest, rather than to make needs known; 1 = Some social use of speech in response to caregiver or to get attention with no other obvious motivation, but limited in frequency or range of contexts; 2 = Uses some speech to alert caregiver to immediate needs or wants, but little or no purely social use of verbalization; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_chat5,ADI_R_Diagnostic_ADI_R_Raw_34,ADI_R_Diagnostic_ADI_R_Raw_34b,SOCIAL_TALK_EVER,WPS_ADI_Q34E,adir_funccom_chat5,chat5,q34_social_verbalization_ever,q_34_social_verb_chat_ever_code,socialverbalization"
"funccom_cconver","Integer","","Recommended","","Reciprocal conversation (within subjects level of language) - Current","0;1;2;3;8;9","0 = Conversation flows, including both offering information and building on other person's response in a manner that leads to ongoing dialogue; 1 = Occasional reciprocal conversation, but less frequent than normal or limited in flexibility or topics; 2 = Little or no reciprocal conversation; others find it difficult to build a conversation even if there is apparent positive or social talk by subject; subject fails to follow anyone else's conversation topic; may ask or answer questions but not as part of a single interchange; 3 = Very little spontaneous speech; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_cconver,ADI_R_Diagnostic_ADI_R_Raw_35a,CONSERVA,WPS_ADI_Q35,WPS_ADI_Q35C,adi_c2vb,adir_funccom_cconver,cconver,q35_reciprocal_conversation_current,q_35_recipr_convers_current_code,recip_conver_current"
"funccom_conver5","Integer","","Recommended","","Reciprocal conversation (within subjects level of language) - Ever (when verbal)","0;1;2;3;8;9","0 = Conversation flows, including both offering information and building on other person's response in a manner that leads to ongoing dialogue; 1 = Occasional reciprocal conversation, but less frequent than normal or limited in flexibility or topics; 2 = Little or no reciprocal conversation; others find it difficult to build a conversation even if there is apparent positive or social talk by subject; subject fails to follow anyone else's conversation topic; may ask or answer questions but not as part of a single interchange; 3 = Very little spontaneous speech; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_conver5,ADI_R_Diagnostic_ADI_R_Raw_35,ADI_R_Diagnostic_ADI_R_Raw_35b,CONSERVA_EVER,WPS_ADI_Q35E,adir_funccom_conver5,conver5,q35_reciprocal_conversation_ever,q_35_recipr_convers_ever_code,reciprocalconversation"
"funccom_cinappq","Integer","","Required","","Inappropriate questions or statements - Current","0;1;2;8;9","0 = No or very rare use of questions/statements inappropriate to conversation or setting; 1 = Use of some questions/statements regardless of situation; questions or statements are slightly inappropriate and may be repetitious, but are not usually very odd or highly embarrassing; 2 = Frequent use of questions/statements that are odd or obviously inappropriate to the situation; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_cinappq,ADI_R_Diagnostic_ADI_R_Raw_36a,INAPPROPRIATE_STATEMENT,WPS_ADI_Q36,WPS_ADI_Q36C,adi_c3vb,adir_funccom_cinappq,cinappq,inapp_quest_current,q36_inappropriate_questions_current,q_36_inappropriate_qs_current_code"
"funccom_einappq","Integer","","Required","","Inappropriate questions or statements - Ever","0;1;2;8;9","0 = No or very rare use of questions/statements inappropriate to conversation or setting; 1 = Use of some questions/statements regardless of situation; questions or statements are slightly inappropriate and may be repetitious, but are not usually very odd or highly embarrassing; 2 = Frequent use of questions/statements that are odd or obviously inappropriate to the situation; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_einappq,ADI_R_Diagnostic_ADI_R_Raw_36,ADI_R_Diagnostic_ADI_R_Raw_36b,INAPPROPRIATE_STATEMENT_EVER,WPS_ADI_Q36E,adir_funccom_einappq,einappq,inapp_quest_ever,inappropriatequestions,q36_inappropriate_questions_ever,q_36_inappropriate_qs_ever_code"
"funccom_inappq_cmt","String","1020","Recommended","","Inappropriate questions or statements - Comment","","","ADI_2003_funccom_inappq_cmt,inappq_cmt"
"funccom_cpron","Integer","","Required","","Pronominal reversal - Current","0;1;2;3;7;8;9","0 = No confusion between 1st and 2nd or 3rd person after phrase speech with pronoun use established; 1 = Refers/referred to self by name instead of ""I"" after phrase speech established, but no persistent ""you/s/he-I"" confusion; 2  = ""You/I"" or ""s/he/I"" confusion after phrase speech established, but ""you"" or ""s/he"" not used with intonation of a question; 3 = Pronominal confusion when asking a question in which ""you"" or ""s/he"" is used for ""I""; 7 = Other types of pronominal confusion (other than ""I/me""), such as ""he/you""; 8 = N/A (code ""1"" or ""2"" on Item 30 or no pronouns used); 9 = N/K or not asked","ADI_2003_funccom_cpron,ADI_R_Diagnostic_ADI_R_Raw_37a,PRONOMINAL_REVERSAL,WPS_ADI_Q37,WPS_ADI_Q37C,adi_c3vc,adir_funccom_cpron,cpron,pronominal_reversal_current,q37_pronomial_reversal_current,q_37_prenominal_reversal_current_code"
"funccom_epron","Integer","","Required","","Pronominal reversal - Ever","0;1;2;3;7;8;9","0 = No confusion between 1st and 2nd or 3rd person after phrase speech with pronoun use established; 1 = Refers/referred to self by name instead of ""I"" after phrase speech established, but no persistent ""you/s/he-I"" confusion; 2  = ""You/I"" or ""s/he/I"" confusion after phrase speech established, but ""you"" or ""s/he"" not used with intonation of a question; 3 = Pronominal confusion when asking a question in which ""you"" or ""s/he"" is used for ""I""; 7 = Other types of pronominal confusion (other than ""I/me""), such as ""he/you""; 8 = N/A (code ""1"" or ""2"" on Item 30 or no pronouns used); 9 = N/K or not asked","ADI_2003_funccom_epron,ADI_R_Diagnostic_ADI_R_Raw_37,ADI_R_Diagnostic_ADI_R_Raw_37b,PRONOMINAL_REVERSAL_EVER,WPS_ADI_Q37E,adir_funccom_epron,epron,pronominalreversal,q37_pronomial_reversal_ever,q_37_prenominal_reversal_ever_code"
"funccom_pron_cmt","String","1020","Recommended","","Pronominal reversal - Comment","","","ADI_2003_funccom_pron_cmt,pron_cmt"
"funccom_cneoid","Integer","","Required","","Neologisms/Idiosyntric language - Current","0::3;8;9","0 = No use of neologisms or idiosyncratic language; 1 = Occasional use of neologisms and/or idiosyncratic words and phrases used consistently over a period of time; 2 = Regular use of neologisms and/or idiosyncratic ways of saying things, including generalization of unusual term to reference beyond the example that may have fostered the initial idiosyncratic word or phrase; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_cneoid,ADI_R_Diagnostic_ADI_R_Raw_38a,NEOLOGISM,WPS_ADI_Q38,WPS_ADI_Q38C,adi_c3vd,adir_funccom_cneoid,cneoid,neologisms_current,q38_neologisms_current,q_38_neologisms_current_code"
"funccom_eneoid","Integer","","Required","","Neologisms/Idiosyntric language - Ever","0;1;2;8;9","0 = No use of neologisms or idiosyncratic language; 1 = Occasional use of neologisms and/or idiosyncratic words and phrases used consistently over a period of time; 2 = Regular use of neologisms and/or idiosyncratic ways of saying things, including generalization of unusual term to reference beyond the example that may have fostered the initial idiosyncratic word or phrase; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_eneoid,ADI_R_Diagnostic_ADI_R_Raw_38,ADI_R_Diagnostic_ADI_R_Raw_38b,NEOLOGISM_EVER,WPS_ADI_Q38E,adir_funccom_eneoid,eneoid,neologisms,neologisms_ever,q38_neologisms_ever,q_38_neologisms_ever_code"
"funccom_neoid_cmt","String","1020","Recommended","","Neologisms/Idiosyntric language - Comment","","","ADI_2003_funccom_neoid_cmt,neoid_cmt"
"funccom_cverrit","Integer","","Required","","Verbal Rituals - Current","0;1;2;3;8;9","0 = No verbal rituals; 1 = Tendency to say things in ritualized way or to require others to do so, but no indication that this is compulsive, and readily stops if asked to do so; 2 = Subject has to say one or more things in a special way; rituals may intrude on family life, may involve other family members and some distress at interruption, or may cause some disturbance or minor reorganization of family life that can be tolerated by most families; 3 = As for ""2,"" but with marked difficulty to control and marked intrusiveness on family life; family members involved to a degree that causes definite social impairment, disruption, or prevention of some family activities; serious distress at any attempted interruption; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_cverrit,ADI_R_Diagnostic_ADI_R_Raw_39a,VERBAL_RITUAL,WPS_ADI_Q39,WPS_ADI_Q39C,adi_d2a,adir_funccom_cverrit,cverrit,q39_verbal_rituals_current,q_39__rituals_current_code,q_39_rituals_current_code,q_39_verbal_rituals_current_code,verbal_rituals_current"
"funccom_everrit","Integer","","Required","","Verbal Rituals - Ever","0;1;2;3;8;9","0 = No verbal rituals; 1 = Tendency to say things in ritualized way or to require others to do so, but no indication that this is compulsive, and readily stops if asked to do so; 2 = Subject has to say one or more things in a special way; rituals may intrude on family life, may involve other family members and some distress at interruption, or may cause some disturbance or minor reorganization of family life that can be tolerated by most families; 3 = As for ""2,"" but with marked difficulty to control and marked intrusiveness on family life; family members involved to a degree that causes definite social impairment, disruption, or prevention of some family activities; serious distress at any attempted interruption; 8 = N/A (code ""1"" or ""2"" on Item 30); 9 = N/K or not asked","ADI_2003_funccom_everrit,ADI_R_Diagnostic_ADI_R_Raw_39,ADI_R_Diagnostic_ADI_R_Raw_39b,VERBAL_RITUAL_EVER,WPS_ADI_Q39E,adir_funccom_everrit,everrit,q39_verbal_rituals_ever,q_39__rituals_ever_code,q_39_rituals_ever_code,q_39_verbal_rituals_ever_code,verbal_rituals_ever,verbalrituals"
