"ksads_raw_19_389_07","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Rum","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_08","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Bourbon","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_09","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Scotch","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_10","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Mixed Drinks","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_11","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Other","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_12","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Don't drink alcohol","0;1","0= No; 1= Yes",""
"ksads_raw_20_412","Integer","","Recommended","Tried one or more times: Marijuana (pot, weed, hash, THC, blunts, synthetic marijuana/K2/Spice, marijuana edibles, concentrates such as dabs or shatter)","0;1","0= No; 1= Yes",""
"ksads_raw_20_413","Integer","","Recommended","Tried one or more times: Stimulants (e.g., Ritalin, Adderall, ephedrine, speed, uppers, amphetamines, Dexedrine, diet pills, crystal meth, methamphetamine, cathinones/bath salt)","0;1","0= No; 1= Yes",""
"ksads_raw_20_414","Integer","","Recommended","Tried one or more times: Sedatives/Hypnotics/Anxiolytics (Barbiturates (sedatives, downers), Benzodiazepine, Quaalude (ludes), Valium, Librium, Xanax, GHB)","0;1","0= No; 1= Yes",""
"ksads_raw_20_415","Integer","","Recommended","Tried one or more times: Cocaine (coke, crack)","0;1","0= No; 1= Yes",""
"ksads_raw_20_416","Integer","","Recommended","Tried one or more times: Opioids (heroin, OxyContin morphine, codeine, methadone, Demerol, Percodan)","0;1","0= No; 1= Yes",""
"ksads_raw_20_417","Integer","","Recommended","Tried one or more times: Other Hallucinogens (LSD, mescaline, peyote, DMT, salvia, psilocybin, magic mushrooms, ecstasy/molly/MDMA, morning glory seeds)","0;1","0= No; 1= Yes",""
"ksads_raw_20_418","Integer","","Recommended","Tried one or more times: Tobacco (tobacco cigarettes, electronic cigarettes, vape pens, e-hookah, hookah, cigars, and smokeless tobacco/chew/snuff)","0;1","0= No; 1= Yes",""
"ksads_raw_20_419","Integer","","Recommended","Tried one or more times: Solvents/Inhalants (liquids, sprays or gases that you sniff or inhale, such as glue, gasoline, ether, paint, nitrous oxide, whippets, or poppers)","0;1","0= No; 1= Yes",""
"ksads_raw_20_420","String","100","Recommended","Tried one or more times: Other Drugs (Fill in) (e.g., steroids, etc.)","","",""
"ksads_raw_20_422","Integer","","Recommended","In the past two weeks, how often did you use (don't count drugs taken as prescribed by your doctor)?: Marijuana (pot, weed, hash, THC, blunts, synthetic marijuana/K2/Spice, marijuana edibles, concentrates such as dabs or shatter)","0::4","0= Not at all; 1= Rarely; 2= Several days; 3= More than half the days; 4= Nearly every day",""
"ksads_raw_20_423","Integer","","Recommended","In the past two weeks, how often did you use (don't count drugs taken as prescribed by your doctor)?: Stimulants (e.g., Ritalin, Adderall, ephedrine, speed, uppers, amphetamines, Dexedrine, diet pills, crystal meth, methamphetamine, cathinones/bath salt)","0::4","0= Not at all; 1= Rarely; 2= Several days; 3= More than half the days; 4= Nearly every day",""
"ksads_raw_20_424","Integer","","Recommended","In the past two weeks, how often did you use (don't count drugs taken as prescribed by your doctor)?: Sedatives/Hypnotics/Anxiolytics (Barbiturates (sedatives, downers), Benzodiazepine, Quaalude (ludes), Valium, Librium, Xanax, GHB)","0::4","0= Not at all; 1= Rarely; 2= Several days; 3= More than half the days; 4= Nearly every day",""
"ksads_raw_20_425","Integer","","Recommended","In the past two weeks, how often did you use (don't count drugs taken as prescribed by your doctor)?: Cocaine (coke, crack)","0::4","0= Not at all; 1= Rarely; 2= Several days; 3= More than half the days; 4= Nearly every day",""
"ksads_raw_20_426","Integer","","Recommended","In the past two weeks, how often did you use (don't count drugs taken as prescribed by your doctor)?: Opioids (heroin, OxyContin morphine, codeine, methadone, Demerol, Percodan)","0::4","0= Not at all; 1= Rarely; 2= Several days; 3= More than half the days; 4= Nearly every day",""
"eventname","String","60","Recommended","The event name for which the data was collected","","e.g., Pre-Task, Post-Intervention",""
"ksads_raw_20_427","Integer","","Recommended","In the past two weeks, how often did you use (don't count drugs taken as prescribed by your doctor)?: Other Hallucinogens (LSD, mescaline, peyote, DMT, salvia, psilocybin, magic mushrooms, ecstasy/molly/MDMA, morning glory seeds)","0::4","0= Not at all; 1= Rarely; 2= Several days; 3= More than half the days; 4= Nearly every day",""
"ksads_raw_20_428","Integer","","Recommended","In the past two weeks, how often did you use (don't count drugs taken as prescribed by your doctor)?: Tobacco (tobacco cigarettes, electronic cigarettes, vape pens, e-hookah, hookah, cigars, and smokeless tobacco/chew/snuff)","0::4","0= Not at all; 1= Rarely; 2= Several days; 3= More than half the days; 4= Nearly every day",""
"ksads_raw_20_429","Integer","","Recommended","In the past two weeks, how often did you use (don't count drugs taken as prescribed by your doctor)?: Solvents/Inhalants (liquids, sprays or gases that you sniff or inhale, such as glue, gasoline, ether, paint, nitrous oxide, whippets, or poppers)","0::4","0= Not at all; 1= Rarely; 2= Several days; 3= More than half the days; 4= Nearly every day",""
"ksads_raw_20_432","Integer","","Recommended","Have you used the following drug more than five times? Again, don't include drugs taken as prescribed by a doctor: Marijuana (pot, weed, hash, THC, blunts, synthetic marijuana/K2/Spice, marijuana edibles, concentrates such as dabs or shatter)","0;1","0= No; 1= Yes",""
"ksads_raw_20_433","Integer","","Recommended","Have you used the following drug more than five times? Again, don't include drugs taken as prescribed by a doctor: Stimulants (e.g., Ritalin, Adderall, ephedrine, speed, uppers, amphetamines, Dexedrine, diet pills, crystal meth, methamphetamine, cathinones/bath salt)","0;1","0= No; 1= Yes",""
"ksads_raw_20_434","Integer","","Recommended","Have you used the following drug more than five times? Again, don't include drugs taken as prescribed by a doctor: Sedatives/Hypnotics/Anxiolytics (Barbiturates (sedatives, downers), Benzodiazepine, Quaalude (ludes), Valium, Librium, Xanax, GHB)","0;1","0= No; 1= Yes",""
"ksads_raw_20_435","Integer","","Recommended","Have you used the following drug more than five times? Again, don't include drugs taken as prescribed by a doctor: Cocaine (coke, crack)","0;1","0= No; 1= Yes",""
"ksads_raw_20_436","Integer","","Recommended","Have you used the following drug more than five times? Again, don't include drugs taken as prescribed by a doctor: Opioids (heroin, OxyContin morphine, codeine, methadone, Demerol, Percodan)","0;1","0= No; 1= Yes",""
"ksads_raw_20_437","Integer","","Recommended","Have you used the following drug more than five times? Again, don't include drugs taken as prescribed by a doctor: Other Hallucinogens (LSD, mescaline, peyote, DMT, salvia, psilocybin, magic mushrooms, ecstasy/molly/MDMA, morning glory seeds)","0;1","0= No; 1= Yes",""
"ksads_raw_20_438","Integer","","Recommended","Have you used the following drug more than five times? Again, don't include drugs taken as prescribed by a doctor: Tobacco (tobacco cigarettes, electronic cigarettes, vape pens, e-hookah, hookah, cigars, and smokeless tobacco/chew/snuff)","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_01","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Beer","0;1","0= No; 1= Yes",""
"ksads_raw_20_439","Integer","","Recommended","Have you used the following drug more than five times? Again, don't include drugs taken as prescribed by a doctor: Solvents/Inhalants (liquids, sprays or gases that you sniff or inhale, such as glue, gasoline, ether, paint, nitrous oxide, whippets, or poppers)","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_02","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Wine","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_03","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Vodka","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_04","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Gin","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_05","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Tequila","0;1","0= No; 1= Yes",""
"ksads_raw_19_389_06","Integer","","Recommended","What are your/your child's favorite alcoholic beverages to drink? Check all that apply: Whiskey","0;1","0= No; 1= Yes",""
